"","Origin","Weather","Security","LateAircraft"
"32614","LAX",0,0,0
"32617","LAX",0,0,0
"32619","LAX",0,0,8
"32620","LAX",0,0,0
"32621","LAX",0,0,0
"32640","LAX",0,0,0
"32641","LAX",0,0,0
"32642","LAX",0,0,0
"32643","LAX",0,0,0
"32644","LAX",0,0,0
"32645","LAX",0,0,22
"32648","LAX",0,0,31
"32649","LAX",0,0,0
"32653","LAX",0,0,0
"32655","LAX",0,0,0
"32656","LAX",0,0,14
"32659","LAX",0,0,24
"32660","LAX",0,0,15
"32662","LAX",0,0,31
"32663","LAX",0,0,7
"32667","LAX",0,0,7
"32668","LAX",0,0,0
"32669","LAX",0,0,24
"32670","LAX",0,0,19
"32687","LAX",0,0,0
"32688","LAX",0,0,126
"32689","LAX",5,0,49
"32690","LAX",0,0,50
"32691","LAX",0,0,50
"32693","LAX",0,0,95
"32694","LAX",0,0,0
"32695","LAX",0,0,88
"32699","LAX",0,0,26
"32700","LAX",0,0,18
"32701","LAX",0,0,0
"32702","LAX",0,0,26
"32706","LAX",0,0,67
"32707","LAX",0,0,45
"32708","LAX",0,0,0
"32709","LAX",0,0,11
"32710","LAX",0,0,29
"32712","LAX",0,0,16
"32713","LAX",0,0,23
"32717","LAX",0,0,15
"32718","LAX",0,0,0
"32720","LAX",0,0,50
"32721","LAX",0,0,0
"32765","LAX",0,0,80
"32767","LAX",0,0,0
"32768","LAX",0,0,182
"32769","LAX",0,0,15
"32770","LAX",0,0,57
"32771","LAX",0,0,107
"32774","LAX",0,0,24
"32775","LAX",0,0,148
"32777","LAX",0,0,74
"32778","LAX",0,0,47
"32794","LAX",0,0,56
"32797","LAX",0,0,0
"32799","LAX",0,0,108
"32800","LAX",0,0,68
"32801","LAX",0,0,0
"32814","LAX",0,0,27
"32815","LAX",0,0,0
"32816","LAX",0,0,0
"32817","LAX",0,0,0
"32818","LAX",0,0,9
"32819","LAX",0,0,0
"32820","LAX",0,0,132
"32821","LAX",0,0,41
"32822","LAX",0,0,0
"32823","LAX",0,0,116
"32837","LAX",0,0,21
"32838","LAX",0,0,30
"32839","LAX",0,0,44
"32840","LAX",0,0,30
"32842","LAX",0,0,0
"32887","LAX",0,0,0
"32888","LAX",280,0,65
"32889","LAX",0,0,36
"32890","LAX",0,0,0
"32891","LAX",0,0,0
"32895","LAX",0,0,53
"32910","LAX",0,0,41
"32911","LAX",0,0,15
"32912","LAX",343,0,0
"32913","LAX",0,7,144
"32914","LAX",0,0,13
"32915","LAX",0,0,9
"32916","LAX",0,0,0
"32919","LAX",0,0,65
"32920","LAX",0,0,0
"32921","LAX",0,0,145
"32922","LAX",0,0,0
"32923","LAX",120,0,0
"32924","LAX",0,0,8
"32925","LAX",0,0,0
"32926","LAX",0,0,140
"32947","LAX",0,0,22
"32948","LAX",0,0,16
"32949","LAX",0,0,0
"32950","LAX",0,0,0
"32952","LAX",0,0,0
"32953","LAX",0,0,1
"32955","LAX",0,0,50
"32994","LAX",0,0,0
"32995","LAX",0,0,0
"33009","LAX",0,12,66
"33010","LAX",0,0,65
"33011","LAX",0,0,31
"33012","LAX",0,0,6
"33013","LAX",0,0,59
"33014","LAX",0,0,53
"33015","LAX",0,0,2
"33016","LAX",0,0,0
"33017","LAX",0,0,0
"33018","LAX",0,0,0
"33019","LAX",0,0,51
"33020","LAX",0,0,64
"33021","LAX",0,0,0
"33022","LAX",0,0,9
"33024","LAX",0,0,30
"33032","LAX",0,0,0
"33033","LAX",0,0,0
"33035","LAX",0,0,0
"33037","LAX",0,0,0
"33038","LAX",0,0,94
"33039","LAX",0,0,0
"33040","LAX",0,0,0
"33041","LAX",0,0,0
"33042","LAX",0,0,0
"33043","LAX",0,0,29
"33044","LAX",0,0,8
"33050","LAX",0,0,40
"33052","LAX",0,0,0
"33053","LAX",0,0,59
"33054","LAX",0,0,18
"33056","LAX",0,0,0
"33057","LAX",0,0,26
"33059","LAX",0,0,8
"33061","LAX",0,0,19
"33062","LAX",0,0,15
"33064","LAX",0,0,42
"33080","LAX",0,0,5
"33081","LAX",0,19,32
"33083","LAX",0,0,39
"33084","LAX",0,0,17
"33085","LAX",0,0,62
"33086","LAX",0,0,0
"33087","LAX",0,0,0
"33088","LAX",0,0,0
"33089","LAX",0,0,12
"33111","LAX",0,0,22
"33112","LAX",0,0,169
"33113","LAX",17,0,88
"33114","LAX",0,0,20
"33115","LAX",0,0,85
"33116","LAX",0,0,56
"33117","LAX",0,0,0
"33119","LAX",0,0,11
"33120","LAX",0,0,12
"33121","LAX",0,0,0
"33123","LAX",154,0,0
"33124","LAX",0,0,102
"33125","LAX",0,0,0
"33126","LAX",0,0,0
"33128","LAX",0,0,0
"33129","LAX",0,0,14
"33130","LAX",0,0,43
"33131","LAX",0,0,42
"33132","LAX",0,0,44
"33134","LAX",0,0,80
"33135","LAX",0,0,0
"33136","LAX",0,8,31
"33137","LAX",0,0,58
"33139","LAX",0,0,38
"33161","LAX",0,0,73
"33162","LAX",0,0,25
"33163","LAX",0,0,40
"33164","LAX",0,0,22
"33165","LAX",0,0,54
"33166","LAX",0,0,20
"33168","LAX",0,0,19
"33169","LAX",0,0,40
"33171","LAX",0,0,0
"33172","LAX",0,0,17
"33173","LAX",0,0,0
"33174","LAX",0,0,78
"33175","LAX",0,0,20
"33178","LAX",0,0,24
"33179","LAX",0,0,17
"33180","LAX",0,0,17
"33181","LAX",0,0,38
"33182","LAX",0,0,0
"33183","LAX",0,0,20
"33184","LAX",0,0,42
"33197","LAX",0,0,38
"33198","LAX",0,0,78
"33199","LAX",0,0,84
"33200","LAX",0,0,0
"33201","LAX",0,0,0
"33203","LAX",0,0,9
"33204","LAX",0,0,32
"33205","LAX",0,0,4
"33206","LAX",0,0,17
"33207","LAX",0,0,18
"33208","LAX",0,0,0
"33209","LAX",0,0,48
"33210","LAX",0,0,38
"33212","LAX",0,0,15
"33213","LAX",0,0,40
"33232","LAX",0,0,30
"33233","LAX",0,0,36
"33234","LAX",0,0,0
"33235","LAX",0,0,225
"33236","LAX",0,0,0
"33237","LAX",0,0,17
"33238","LAX",0,0,27
"33239","LAX",0,0,44
"33241","LAX",0,0,26
"33244","LAX",0,0,0
"33246","LAX",0,0,59
"33247","LAX",0,0,27
"33248","LAX",0,0,0
"33253","LAX",0,10,67
"33256","LAX",0,0,72
"33257","LAX",0,0,46
"33258","LAX",0,0,57
"33259","LAX",0,0,39
"33260","LAX",0,0,20
"33261","LAX",0,0,74
"33262","LAX",0,0,13
"33263","LAX",0,0,12
"33264","LAX",0,0,58
"33268","LAX",0,0,16
"33269","LAX",0,0,60
"33270","LAX",0,0,16
"33271","LAX",0,0,0
"33272","LAX",0,0,12
"33273","LAX",0,0,65
"33679","ATL",0,0,0
"35014","ATL",0,0,27
"35166","ATL",0,0,0
"35512","ATL",0,0,14
"35594","ATL",0,0,0
"37069","ATL",0,0,31
"38228","ATL",0,0,33
"38595","ATL",0,0,0
"38731","ATL",0,0,104
"39297","ATL",0,0,0
"39460","ATL",0,0,0
"40605","ATL",0,0,0
"41203","ATL",0,0,0
"41204","ATL",0,0,0
"41206","ATL",0,0,0
"41585","LAX",0,0,22
"41671","ATL",0,0,24
"41672","ATL",0,0,35
"41748","LAX",0,0,0
"41912","LAX",0,0,0
"42019","ATL",0,0,0
"42157","LAX",0,0,49
"42158","LAX",0,0,0
"42294","ATL",0,0,0
"42295","ATL",0,0,0
"42297","ATL",0,0,0
"42399","LAX",42,0,0
"42541","ATL",0,0,128
"42542","ATL",0,0,0
"42543","ATL",0,0,0
"42544","ATL",0,0,0
"42545","ATL",0,0,0
"42546","ATL",0,0,19
"42769","ATL",0,0,258
"42890","ATL",0,0,17
"42891","ATL",0,0,56
"43048","ATL",0,0,0
"43327","ATL",0,0,29
"43482","ATL",0,0,0
"43484","ATL",0,43,0
"43485","ATL",0,0,0
"43655","ATL",0,0,27
"43657","ATL",0,0,29
"43731","LAX",0,0,0
"43790","ATL",0,0,78
"43901","ATL",0,0,0
"43902","ATL",0,0,0
"43904","ATL",0,0,0
"43905","ATL",0,0,0
"43906","ATL",0,0,129
"44123","ATL",0,0,38
"44366","ATL",0,0,22
"44367","ATL",0,0,79
"44368","ATL",0,0,0
"44488","LAX",0,0,0
"44752","ATL",0,0,20
"44753","ATL",0,0,0
"44754","ATL",0,0,34
"44755","ATL",0,0,0
"44756","ATL",0,0,0
"44758","ATL",0,0,0
"44896","LAX",0,0,34
"45021","ATL",0,0,0
"45022","ATL",0,0,118
"45023","ATL",0,0,0
"45024","ATL",0,0,0
"45267","ATL",0,0,0
"45268","ATL",0,0,32
"45379","LAX",39,0,0
"45380","LAX",0,0,0
"45472","ATL",0,0,0
"45660","ATL",0,0,0
"45662","ATL",0,0,0
"45663","ATL",0,0,31
"45882","ATL",0,0,0
"46008","ATL",0,0,0
"46009","ATL",0,0,0
"46010","ATL",0,0,59
"46011","ATL",0,0,97
"46108","LAX",0,0,219
"46109","LAX",0,0,0
"46110","LAX",0,0,0
"46229","ATL",0,0,0
"46230","ATL",0,0,0
"46410","ATL",0,0,0
"46411","ATL",0,0,0
"46412","ATL",0,0,69
"46413","ATL",0,0,0
"46530","ATL",0,0,0
"46638","LAX",0,0,0
"46721","ATL",0,0,99
"46722","ATL",20,0,0
"46723","ATL",132,0,0
"46726","ATL",0,0,0
"46898","ATL",0,0,0
"46982","ATL",64,0,0
"46990","ATL",0,0,0
"46991","ATL",40,0,0
"47031","ATL",0,0,0
"47149","ATL",42,0,0
"47151","ATL",0,0,0
"47191","ATL",0,0,0
"47203","ATL",87,0,0
"47206","ATL",0,0,0
"47214","ATL",0,0,0
"47226","ATL",0,0,0
"47245","ATL",0,0,0
"47249","ATL",0,0,0
"47282","ATL",10,0,0
"47297","ATL",0,0,0
"47345","ATL",0,0,0
"47354","ATL",45,0,0
"47414","ATL",98,0,0
"47447","ATL",0,0,0
"47448","ATL",0,0,0
"47476","ATL",60,0,0
"47482","ATL",0,0,0
"47514","ATL",55,0,0
"47519","ATL",0,0,0
"47601","ATL",0,0,102
"47684","ATL",0,0,0
"47690","ATL",0,0,0
"47704","ATL",0,0,0
"47712","ATL",0,0,0
"47717","ATL",0,0,0
"47746","ATL",0,0,0
"47787","ATL",0,0,0
"47798","ATL",0,0,0
"47809","ATL",0,0,0
"47843","ATL",0,0,0
"47880","ATL",0,0,0
"47885","ATL",0,0,0
"47890","ATL",0,0,0
"47900","ATL",0,0,0
"47919","ATL",0,0,0
"47939","ATL",0,0,0
"47975","ATL",0,0,0
"48069","ATL",0,0,0
"48084","ATL",75,0,0
"48093","ATL",0,0,0
"48111","ATL",0,0,65
"48117","ATL",0,0,15
"48125","ATL",0,0,0
"48154","ATL",20,0,0
"48161","ATL",0,0,20
"48191","ATL",0,0,0
"48203","ATL",0,0,0
"48244","ATL",92,0,0
"48266","ATL",0,0,0
"48267","ATL",0,0,0
"48340","ATL",125,0,0
"48344","ATL",0,0,0
"48369","ATL",129,0,0
"48418","ATL",0,0,0
"48464","ATL",0,0,0
"48487","ATL",0,0,0
"48534","ATL",0,0,0
"48607","ATL",15,0,0
"48656","ATL",20,0,0
"48678","ATL",0,0,0
"48682","ATL",44,0,0
"48695","ATL",17,0,0
"48726","ATL",0,0,0
"48782","ATL",60,0,0
"48857","ATL",0,0,0
"48866","ATL",0,0,0
"48896","ATL",0,0,0
"48899","ATL",73,0,0
"48924","ATL",0,0,0
"48928","ATL",0,0,0
"48933","ATL",0,0,0
"48952","ATL",0,0,0
"48972","ATL",0,0,0
"49005","ATL",0,0,0
"49011","ATL",0,0,0
"49076","ATL",285,0,0
"49085","ATL",0,0,0
"49088","ATL",28,0,0
"49106","ATL",27,0,0
"49126","ATL",0,0,0
"49128","ATL",0,0,0
"49145","ATL",115,0,0
"49158","ATL",195,0,0
"49173","ATL",48,0,0
"49209","ATL",75,0,0
"49216","ATL",0,0,60
"49247","ATL",0,0,0
"49274","ATL",0,0,0
"49296","ATL",0,0,0
"49306","ATL",80,0,0
"49335","ATL",60,0,0
"49347","ATL",0,0,0
"49365","ATL",63,0,0
"49383","ATL",23,0,0
"49396","ATL",0,0,0
"49407","ATL",0,0,0
"49422","ATL",0,0,64
"49462","ATL",70,0,0
"49468","ATL",0,0,0
"49486","ATL",0,0,0
"49516","ATL",38,0,0
"49539","ATL",30,0,0
"49547","ATL",0,0,27
"49581","ATL",59,0,0
"49627","ATL",0,0,0
"49667","ATL",0,0,0
"49705","ATL",0,0,0
"49724","ATL",0,0,0
"49733","ATL",0,0,0
"49735","ATL",0,0,0
"49766","ATL",0,0,0
"49825","ATL",0,0,59
"49856","ATL",0,0,0
"49891","ATL",0,0,0
"49903","ATL",0,0,0
"49931","ATL",0,0,0
"49953","ATL",0,0,0
"49958","ATL",0,0,0
"49997","ATL",0,0,0
"50019","ATL",0,0,0
"50061","ATL",0,0,0
"50079","ATL",16,0,0
"50142","ATL",0,0,10
"50162","ATL",0,0,0
"50188","ATL",0,0,0
"50210","ATL",0,0,0
"50230","ATL",0,0,0
"50243","ATL",0,0,0
"50261","ATL",0,0,0
"50295","ATL",0,0,0
"50297","ATL",0,0,0
"50309","ATL",27,0,0
"50344","ATL",0,0,0
"50356","ATL",21,0,0
"50389","ATL",0,0,0
"50402","ATL",25,0,0
"50491","ATL",0,0,0
"50625","ATL",25,0,0
"50648","ATL",0,0,0
"50672","ATL",0,0,0
"50675","ATL",0,0,0
"50731","ATL",0,0,0
"50796","ATL",0,0,0
"50829","ATL",0,0,0
"50837","ATL",0,0,0
"50843","ATL",0,0,0
"50849","ATL",0,0,0
"50852","ATL",0,0,0
"50875","ATL",0,0,0
"50876","ATL",0,0,0
"50897","ATL",0,0,0
"50919","ATL",60,0,0
"50927","ATL",0,0,0
"50953","ATL",25,0,0
"51017","ATL",0,0,0
"51093","ATL",0,0,20
"51125","ATL",0,0,0
"51147","ATL",0,0,0
"51167","ATL",0,0,0
"51169","ATL",64,0,0
"51180","ATL",0,0,0
"51210","ATL",20,0,0
"51213","ATL",0,0,0
"51238","ATL",0,0,0
"51253","ATL",35,0,0
"51255","ATL",0,0,0
"51263","ATL",0,0,22
"51267","ATL",0,0,0
"51270","ATL",0,0,0
"51274","ATL",0,0,0
"51394","ATL",0,0,39
"51453","LAX",0,0,0
"51456","LAX",0,0,0
"51466","LAX",0,0,0
"51475","LAX",0,0,0
"51481","LAX",0,0,27
"51491","LAX",46,0,0
"51590","LAX",0,0,0
"51641","LAX",0,0,0
"51688","LAX",0,0,28
"51692","LAX",0,0,223
"51695","LAX",0,0,26
"51697","LAX",0,0,15
"51699","LAX",0,0,47
"51701","LAX",0,0,131
"51705","LAX",0,0,0
"51711","LAX",0,0,35
"51713","LAX",0,0,0
"51721","LAX",0,0,41
"51832","ATL",0,0,19
"51922","ATL",0,0,24
"51951","ATL",0,0,30
"51991","ATL",0,0,0
"52069","LAX",0,0,0
"52086","LAX",0,0,0
"52120","LAX",0,0,93
"52158","LAX",0,0,0
"52342","LAX",0,0,0
"52346","LAX",0,0,15
"52348","LAX",0,0,0
"52351","LAX",0,0,16
"52352","LAX",0,0,0
"52358","LAX",0,0,0
"52431","LAX",0,0,0
"52454","ATL",0,0,0
"52561","ATL",0,0,24
"52566","ATL",0,0,0
"52627","LAX",0,0,0
"52633","LAX",0,0,0
"52636","LAX",0,0,0
"52657","LAX",0,0,0
"52660","LAX",0,0,0
"52684","LAX",0,0,0
"52769","LAX",0,0,0
"52898","LAX",0,0,63
"52899","LAX",0,0,0
"52909","LAX",0,0,71
"52911","LAX",0,0,63
"52915","LAX",0,0,39
"52917","LAX",0,0,161
"52982","ATL",0,0,0
"53108","LAX",0,0,0
"53111","LAX",0,0,26
"53113","LAX",0,0,0
"53115","LAX",0,0,0
"53117","LAX",0,0,138
"53119","LAX",0,0,0
"53121","LAX",20,0,0
"53123","LAX",130,0,0
"53126","LAX",39,0,0
"53129","LAX",130,0,0
"53131","LAX",58,0,0
"53134","LAX",0,0,54
"53136","LAX",29,0,0
"53139","LAX",0,0,0
"53141","LAX",90,0,0
"53143","LAX",0,0,59
"53145","LAX",63,0,0
"53147","LAX",0,0,0
"53150","LAX",0,0,0
"53151","LAX",111,0,0
"53161","LAX",215,0,0
"53162","LAX",0,0,40
"53164","LAX",0,0,59
"53166","LAX",0,0,0
"53168","LAX",32,0,0
"53170","LAX",0,0,0
"53173","LAX",92,0,0
"53175","LAX",106,0,0
"53177","LAX",0,0,0
"53179","LAX",0,0,0
"53181","LAX",0,0,0
"53199","LAX",0,0,46
"53203","LAX",119,0,0
"53204","LAX",0,0,0
"53205","LAX",147,0,0
"53206","LAX",27,0,0
"53211","LAX",0,0,248
"53216","LAX",0,0,0
"53218","LAX",0,0,84
"53240","LAX",84,0,0
"53241","LAX",22,0,0
"53242","LAX",0,0,0
"53243","LAX",51,0,0
"53245","LAX",0,0,0
"53255","LAX",0,0,69
"53263","LAX",0,0,0
"53267","LAX",96,0,0
"53273","LAX",0,0,0
"53275","LAX",65,0,0
"53277","LAX",0,0,0
"53281","LAX",0,0,0
"53289","LAX",103,0,0
"53291","LAX",0,0,0
"53292","LAX",79,0,0
"53293","LAX",0,0,44
"53309","LAX",0,0,0
"53337","LAX",0,0,0
"53355","LAX",0,0,0
"53393","LAX",0,0,0
"53395","LAX",0,0,0
"53397","LAX",0,0,0
"53398","LAX",0,0,0
"53401","LAX",0,0,27
"53403","LAX",0,0,0
"53405","LAX",0,0,0
"53406","LAX",0,0,0
"53407","LAX",0,0,0
"53410","LAX",0,0,158
"53413","LAX",0,0,0
"53416","LAX",0,0,58
"53419","LAX",0,0,70
"53420","LAX",0,0,39
"53423","LAX",0,0,0
"53428","LAX",0,0,19
"53430","LAX",183,0,0
"53431","LAX",0,0,47
"53434","LAX",0,0,0
"53437","LAX",0,0,0
"53438","LAX",0,0,0
"53441","LAX",0,0,0
"53443","LAX",0,0,0
"53488","LAX",0,0,20
"53728","LAX",0,0,101
"53764","LAX",0,0,0
"53766","LAX",0,0,0
"53768","LAX",0,0,0
"53770","LAX",146,0,0
"53772","LAX",36,0,0
"53774","LAX",0,0,0
"53776","LAX",0,0,0
"53778","LAX",0,0,0
"53780","LAX",0,0,0
"53784","LAX",0,0,0
"53786","LAX",0,0,0
"53788","LAX",0,0,0
"53792","LAX",0,0,0
"53793","LAX",0,0,0
"53796","LAX",0,0,0
"53798","LAX",0,0,0
"53801","LAX",0,0,0
"53802","LAX",0,0,0
"53803","LAX",0,0,37
"53805","LAX",0,0,0
"53807","LAX",0,0,0
"53809","LAX",0,0,109
"53811","LAX",0,0,0
"53813","LAX",0,0,0
"53826","LAX",0,0,0
"53827","LAX",0,0,0
"53829","LAX",0,0,0
"53830","LAX",0,0,32
"53832","LAX",0,0,97
"53834","LAX",0,0,0
"53836","LAX",0,0,0
"53838","LAX",0,0,94
"53839","LAX",0,0,0
"53840","LAX",0,0,0
"53842","LAX",0,0,0
"53844","LAX",0,0,0
"53846","LAX",0,0,0
"53848","LAX",0,0,49
"53858","LAX",0,0,0
"53865","LAX",0,0,0
"53868","LAX",0,0,0
"53872","LAX",0,0,0
"53875","LAX",0,0,0
"53876","LAX",0,0,0
"53880","LAX",0,0,36
"53882","LAX",0,0,0
"53915","LAX",0,0,0
"53916","LAX",0,0,0
"53918","LAX",0,0,0
"53919","LAX",0,0,80
"53922","LAX",0,0,116
"53940","LAX",0,0,16
"53946","LAX",0,0,0
"53954","LAX",0,0,0
"53962","LAX",0,0,53
"53964","LAX",0,0,55
"53965","LAX",0,0,0
"53968","LAX",0,0,0
"53974","LAX",0,0,0
"53987","LAX",0,0,0
"54135","LAX",0,0,20
"54137","LAX",0,0,0
"54187","LAX",0,0,0
"54190","LAX",0,0,0
"54191","LAX",0,0,0
"54193","LAX",0,0,0
"54195","LAX",0,0,0
"54199","LAX",0,0,0
"54202","LAX",0,0,0
"54203","LAX",0,0,0
"54206","LAX",0,0,164
"54214","LAX",0,0,0
"54215","LAX",0,0,0
"54216","LAX",0,0,0
"54217","LAX",0,0,45
"54219","LAX",0,0,0
"54220","LAX",0,0,0
"54223","LAX",0,0,0
"54228","LAX",0,0,0
"54287","LAX",0,0,0
"54544","ATL",0,0,0
"54573","LAX",0,0,85
"54582","LAX",0,0,0
"54616","LAX",0,0,0
"54620","LAX",0,0,0
"54626","LAX",0,0,0
"54631","LAX",0,0,31
"54634","LAX",0,0,0
"54637","LAX",0,0,0
"54641","LAX",0,0,0
"54643","LAX",0,0,25
"54647","LAX",0,0,40
"54650","LAX",0,0,34
"54652","LAX",0,0,0
"54662","LAX",0,0,0
"54665","LAX",0,0,47
"54667","LAX",0,0,0
"54670","LAX",0,0,0
"54673","LAX",0,0,0
"54675","LAX",0,0,26
"54690","LAX",0,0,0
"54701","LAX",0,0,0
"54702","LAX",0,0,16
"54703","LAX",0,0,18
"54704","LAX",0,0,0
"54709","LAX",0,0,0
"54711","LAX",0,0,0
"54714","LAX",0,0,0
"54739","LAX",0,0,0
"54740","LAX",0,0,0
"54741","LAX",0,0,0
"54743","LAX",0,0,44
"54759","LAX",0,0,0
"54775","LAX",0,0,0
"54780","LAX",0,0,0
"54783","LAX",0,0,0
"54786","LAX",0,0,0
"54788","LAX",0,0,0
"54789","LAX",0,0,0
"54791","LAX",0,0,0
"54793","LAX",0,0,0
"54798","LAX",0,0,0
"54799","LAX",0,0,0
"54800","LAX",0,0,0
"54913","LAX",0,0,0
"54940","LAX",0,0,0
"54951","LAX",0,0,0
"54958","LAX",0,0,0
"55004","LAX",0,0,0
"55006","LAX",0,0,20
"55010","LAX",0,0,0
"55013","LAX",0,0,0
"55017","LAX",0,0,0
"55018","LAX",0,0,124
"55021","LAX",0,0,0
"55023","LAX",0,0,0
"55028","LAX",0,0,0
"55031","LAX",0,0,0
"55037","LAX",0,0,0
"55039","LAX",0,0,25
"55040","LAX",0,0,0
"55042","LAX",0,0,24
"55045","LAX",0,0,0
"55047","LAX",0,0,0
"55052","LAX",0,0,0
"55055","LAX",0,0,102
"55056","LAX",0,0,0
"55139","LAX",21,0,0
"55172","ATL",0,0,0
"55176","ATL",0,0,0
"55263","ATL",0,0,0
"55301","ATL",0,0,0
"55332","LAX",0,0,0
"55357","LAX",0,0,0
"55362","LAX",0,0,0
"55371","LAX",0,0,0
"55381","LAX",0,0,0
"55382","LAX",0,0,0
"55400","LAX",0,0,0
"55402","LAX",0,0,0
"55403","LAX",0,0,0
"55405","LAX",0,0,0
"55409","LAX",0,0,0
"55411","LAX",0,0,0
"55432","LAX",0,0,21
"55451","LAX",0,0,0
"55457","LAX",0,0,37
"55462","LAX",0,0,56
"55602","LAX",0,0,0
"55605","LAX",0,0,0
"55663","LAX",0,0,0
"55664","LAX",0,0,29
"55666","LAX",0,0,0
"55667","LAX",0,0,25
"55671","LAX",0,0,0
"55678","LAX",0,0,45
"55681","LAX",0,0,0
"55684","LAX",0,0,0
"55686","LAX",0,0,0
"55687","LAX",0,0,0
"55689","LAX",0,0,31
"55694","LAX",0,0,0
"55697","LAX",0,0,104
"55699","LAX",0,0,0
"55702","LAX",0,0,0
"55758","LAX",0,0,0
"55783","ATL",0,0,0
"55786","ATL",0,0,0
"55790","ATL",0,0,0
"55793","ATL",0,0,0
"55845","ATL",0,0,0
"55849","ATL",0,0,0
"55862","ATL",0,0,0
"55887","LAX",0,0,38
"55890","LAX",0,0,0
"55892","LAX",0,0,0
"55896","LAX",0,0,0
"55897","LAX",0,0,0
"55899","LAX",0,0,44
"55938","LAX",0,0,20
"55943","LAX",0,0,0
"55965","LAX",0,0,18
"55993","LAX",0,0,0
"55995","LAX",0,0,0
"56134","LAX",0,0,0
"56158","LAX",0,0,0
"56206","LAX",0,0,52
"56224","LAX",0,0,0
"56227","LAX",0,0,0
"56228","LAX",0,0,0
"56285","ATL",0,0,0
"56372","ATL",0,0,20
"56389","LAX",0,0,0
"56411","LAX",0,0,0
"56413","LAX",0,0,0
"56429","LAX",0,0,46
"56475","LAX",0,0,0
"56496","LAX",0,0,0
"56499","LAX",0,0,0
"56563","LAX",0,0,0
"56578","LAX",0,0,0
"56621","LAX",0,0,0
"56626","LAX",0,0,0
"56629","LAX",0,0,0
"56632","LAX",0,0,83
"56634","LAX",0,0,34
"56728","ATL",0,0,0
"56731","ATL",0,0,92
"56816","LAX",0,0,0
"56817","LAX",35,0,0
"56818","LAX",0,0,0
"56945","LAX",0,0,18
"57021","LAX",0,0,0
"57022","LAX",0,0,15
"57055","ATL",0,0,0
"57134","ATL",0,0,68
"57139","ATL",0,0,0
"57207","LAX",0,0,29
"57212","LAX",0,0,0
"57306","LAX",0,0,16
"57316","LAX",0,0,0
"57371","LAX",0,0,0
"57381","LAX",0,0,48
"57383","LAX",0,0,0
"57384","LAX",0,0,30
"57386","LAX",0,0,0
"57419","LAX",49,0,0
"57470","LAX",0,0,0
"57489","LAX",21,0,0
"57491","LAX",0,0,0
"57571","LAX",0,0,0
"57685","LAX",28,0,0
"57691","LAX",0,0,0
"57703","LAX",0,0,0
"57707","LAX",0,0,0
"57713","LAX",0,0,0
"57732","LAX",0,0,28
"57737","LAX",0,0,0
"57740","LAX",0,0,29
"57830","LAX",0,0,0
"57865","LAX",0,0,0
"57869","LAX",0,0,38
"57872","LAX",0,0,20
"57875","LAX",0,0,0
"57876","LAX",0,0,150
"57998","LAX",0,0,0
"58172","LAX",0,0,126
"58174","LAX",0,0,0
"58266","LAX",0,0,0
"58279","LAX",0,0,0
"58283","LAX",0,0,58
"58285","LAX",0,0,0
"58287","LAX",0,0,0
"58289","LAX",0,0,0
"58298","LAX",0,0,0
"58300","LAX",0,0,26
"58301","LAX",0,0,0
"58316","LAX",0,0,0
"58317","LAX",0,0,0
"58343","LAX",0,0,0
"58345","LAX",0,0,73
"58353","LAX",0,0,0
"58355","LAX",0,0,0
"58357","LAX",0,0,0
"58380","LAX",0,82,0
"58382","LAX",0,0,54
"58383","LAX",0,0,0
"58395","LAX",0,0,23
"58408","LAX",0,0,54
"58416","LAX",0,0,0
"58420","LAX",220,0,0
"58472","LAX",0,0,75
"58534","LAX",0,0,17
"58540","LAX",0,0,46
"58547","LAX",16,0,0
"58548","LAX",25,0,0
"58579","ATL",0,0,0
"58612","ATL",0,0,171
"58639","LAX",0,0,23
"58642","LAX",0,0,41
"58647","LAX",0,0,72
"58651","LAX",0,0,34
"58667","LAX",0,0,33
"58669","LAX",0,0,50
"58671","LAX",0,0,22
"58761","LAX",0,0,35
"58786","LAX",0,0,0
"58788","LAX",0,0,39
"58789","LAX",0,0,0
"58795","LAX",0,0,0
"58796","LAX",0,0,48
"58797","LAX",0,0,30
"58800","LAX",0,0,70
"58827","LAX",0,0,83
"58838","ATL",0,0,0
"58841","ATL",0,0,0
"58842","ATL",0,0,0
"58922","ATL",23,0,0
"58936","ATL",0,0,0
"59012","LAX",0,0,0
"59031","LAX",0,0,0
"59183","LAX",0,0,39
"59216","LAX",0,0,0
"59219","LAX",0,0,0
"59231","LAX",0,0,22
"59232","LAX",0,0,0
"59301","ATL",0,0,0
"59302","ATL",0,0,44
"59305","ATL",0,0,0
"59411","ATL",0,0,0
"59422","ATL",0,0,42
"59506","LAX",0,0,0
"59546","LAX",0,0,0
"59609","LAX",0,0,0
"59633","LAX",0,0,54
"59642","LAX",0,0,0
"59669","LAX",0,0,0
"59673","LAX",0,0,0
"59680","LAX",0,0,21
"59682","LAX",0,0,0
"59685","LAX",0,0,0
"59686","LAX",0,0,56
"59689","LAX",0,0,0
"59730","LAX",0,0,0
"59819","ATL",70,0,0
"59859","LAX",0,0,0
"59861","LAX",0,0,0
"59863","LAX",0,0,0
"59866","LAX",0,0,16
"59868","LAX",0,0,0
"59872","LAX",0,0,0
"59876","LAX",0,0,0
"59884","LAX",0,0,27
"59885","LAX",0,0,0
